id,text,label,sentiment
14301,neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..happy ladies day 2moro then...is dat better,2,positive
21037,"shite night, tomorow, i get to hang out with my little brother and neice, should be sufficient enough to change my mood",2,positive
6669,i dont think im very well. just in time for the weekend,0,negative
10574,"thanks! i have a teflon liver being scottish, i was raised on whisky",2,positive
2587,nkotb world is the best place to be,2,positive
4116,my love for nature and need for concentration has made this app the best choice while i work,2,positive
3140,i dont like the term 'partner' when it comes to relationships. its too business like so thats my ugly word of the day,0,negative
1476,u never sent me carrie. ur an . but an that i miss,0,negative
15723,oh cool! when is alpha 1.18 coming out? autoconnect was the feature i wanted to request,2,positive
11892,i ditched school i hate it and im taking a huge dump....... it hurts real bad!,2,positive
9209,my mum would be happy to receive 2 handbags and a card from us today. heheee.,2,positive
4225,"after many attempts, i cant figure out how put a pic in the avatar. tells me pic is too big. frustrated trying.......sorry",0,negative
16520,"im giving my sis a show at my crib sunday, shes an incredible jewelry designer, but youll be gone",2,positive
2809,im giving it 3 stars. it deserves 5 stars for the app but getting 3 cause after i bought some gems there were some shady withdrawals which means the privacy protection for my card was breached... and im 99 sure its from habitica cause this happened right after the purchase. please increase your cyber security for card transactions.,1,neutral
1401,"long day of dancin, travelin, and celebrating life happy mothers day!!",2,positive
25688,tummy bugs are lame! got about an hours sleep if that.,0,negative
2021,starbucks with mother,1,neutral
23663,why r y depressed? i mite b moving earlyer than i thot,1,neutral
22824,you called me? didnt get that. nest time for sure. maybe ill come to la soon. i hella wana go to disneyland.,1,neutral
12259,wants to welcome back to plurk again!,2,positive
26667,", decaf? i can do some teas late but never coffee id fly around the room. justin timberlake hosted. funny sketch w samberg",2,positive
8835,kudai a pop rock band from chile is the last one taking the stage tonight.,1,neutral
2702,is not getting her posts posted to the topics,1,neutral
11315,dice watching heroes again.,1,neutral
17673,after the shot calmin down!,1,neutral
659,"very clear app to use! please add a widget with dark background now there are only light and dark transparant would also be nice to have a possibility to make a task that can only be checked if other task is done i know there are subtask possibities, but there are not so clear how to use then and they are not being showen in the main windows untill you open the parent task",2,positive
18735,dont see the link on my web interface,1,neutral
25016,congratulations. great funky site! u did it waaw,2,positive
12167,c oh yeah. point taken,1,neutral
1751,f.y.i. a lot of you people that are following me i have unfollowed a lot of you yer kinda boring me or not really helpful to my egrowth!,0,negative
1495,"great app and it really helps me stay on top of things, though i do wish i could be able to put events in too for example friends birthday from maybe 10 am to 2 pm and things like that",2,positive
16333,"shouldnt sit weirdly at the pc, i know im going to hit the deck once i get up",0,negative
842,make a videoblog!,1,neutral
23285,jareds wearing a green shirt? sparkly eyes yee!! i hear is highly disorganized hang in there!,1,neutral
19591,that is the best sticker ever. also. i dig your hair. its gotten long since ive seen you last.,2,positive
12626,working the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee,1,neutral
14640,well i guess the mccafetastes like cured ur craving? you get the mcskillet? me wants,0,negative
9832,dont worry just sleep.,2,positive
26071,when are you coming to indianapolis !?!?,1,neutral
8372,still exploring the app but so far so good,1,neutral
10684,sleep is not coming easy. sleeping pills. need them. maybe this is why my mind is soo wild lately. no sleepcraziness. proven fact!,0,negative
2311,no tem a opo de sub tarefas,2,positive
9029,"this was the absolute best calendar app out there for anyone placing productivity at the top of the list. downgrading because recently the location autofill function is not working very well. i've had to rely on other calendar apps to add appointment, meetings and events.",1,neutral
7426,"big now!!! vanessa is going to be 3 in september, its going by so fast! its hard cuz im workin so much, i miss out on alot",0,negative
12128,tonight is my last night in my apartment...,1,neutral
27159,"moving is great, especially if lots of them help.",2,positive
1644,so useful!,2,positive
1891,"mmmm, i had honey mustard chicken w rice veges",1,neutral
2634,"good luck whit the show tonite man, ill be watching",2,positive
22865,dw you never will,1,neutral
914,me thanks! kinda bittersweet though,1,neutral
5032,is bored. waiting till 706 to go out to tha bus,0,negative
16273,hey dasit thanks for the message,2,positive
3128,happy star wars day,2,positive
16639,ed is off to cornwall with school for a week confused,1,neutral
25769,"sorry, im back.. food was calling my name..lol..all is good here and hi! , sorry i havent said sooner lol",1,neutral
25624,got the cofo to late didnt close today will close monday....back out to meet a buyer tonight to show a few homes to,1,neutral
8348,that sounds like a good compromise.,2,positive
14015,omg im in such a bad mood 2day wats ppl doin2nite?,0,negative
1943,from ate kaila ocampo of the.rainbowholic.meeeriesilence.net,1,neutral
1532,just started but it seems easy to pick up,2,positive
8803,good morning fella i have the joy of work to do today. what are your plans?,2,positive
4366,"free version is all you need, paid version is overpriced and a waste of google credits",0,negative
11851,hope you have fun tonight,2,positive
16187,"justin timberlake, how you can easily become a reiki master? at",1,neutral
1356,"its ugly and gray outside even in san diego. not too cold, will get to 70, but maygray junegloom for us all",0,negative
3884,it's a nice applications but it should also have a button for completing before time. give up then ends up killing the tree and hence loss of progress of the forest.,2,positive
